OBJECTID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,CreationDa,Creator,EditDate,Editor,GlobalID,Shape_Leng,Shape_Area,ObservedPrcpChange,,,,
407,CHYO,Lands - http://landsnet.nps.gov/tractsnet/documents/CHYO/Metadata/chyo_metadata.xml,Charles Young Buffalo Soldiers National Monument,2.02E+13,OH,Midwest,2736075,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2196730,Charles Young Buffalo Soldiers,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{7DC60C17-1B59-4AE3-972E-CCD35ECFCA72},,410425.2194,45,,,,
408,NOCO,Lands - http://landsnet.nps.gov/tractsnet/documents/NOCO/Metadata/noco_metadata.xml,North Country National Scenic Trail,20210304,MI,Midwest,1622686,National Trails Syste,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2278886,North Country,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{04C0A8D0-3109-4526-AA8A-7CAFB837AFE4},,2393637.351,45,,,,
409,VALL,Lands - http://landsnet.nps.gov/tractsnet/documents/VALL/Metadata/vall_metadata.xml,Valles Caldera National Preserve,2.02E+13,NM,Mountains,2035517,National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2230265,Valles Caldera,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{30F83882-CF92-4624-AC2A-EA927FEC1AED},,550255820.7,17,,,,
410,HART,Unofficial Boundary of Harriet Tubman National Historical Park.,Harriet Tubman National Historical Park,2.02E+13,NY,Northeast,need,National Historical Park,Lands,Preliminary data. Contact the Land Resources Program for additional information.,Harriet Tubman,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{6273DE04-3B18-4EDA-BB4B-A700A01AD60D},,259742.3908,60,,,,
411,BLRV,Lands - http://landsnet.nps.gov/tractsnet/documents/BLRV/Metadata/blrv_metadata.xml,Blackstone River Valley National Historical Park,20220519,MA,Northeast,,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2293836,Blackstone River Valley,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{FDA9C154-9936-48F6-81BD-462FFD7F4DA3},,1588474.265,60,,,,
412,HONO,Lands - http://landsnet.nps.gov/tractsnet/documents/HONO/Metadata/hono_metadata.xml,Honouliuli National Historic Site,20150813,HI,Pacific West,2767391,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2224523,Honouliuli,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{F21A2683-6364-4A05-B98B-9B321DF105F3},,727877.6954,-19,,,,
413,PULL,Lands - http://landsnet.nps.gov/tractsnet/documents/PULL/Metadata/pull_metadata.xml,Pullman National Historical Park,20160912,IL,Midwest,2766905,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2221824,Pullman,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{9392DD31-B2CC-4DD6-9575-8A7E49B1418C},,2930.182987,45,,,,
414,WWIM,Lands - http://landsnet.nps.gov/tractsnet/documents/WWIM/Metadata/wwim_metadata.xml,World War I Memorial,20160913,DC,National Capital,531319,National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2235466,World War I,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{F06EE973-96B4-49CB-BF8F-94D437494619},,13826.66351,60,,,,
415,TUSK,Lands - http://landsnet.nps.gov/tractsnet/documents/TUSK/Metadata/tusk_metadata.xml,Tule Springs Fossil Beds National Monument,20200831,NV,Pacific West,2767392,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2256600,Tule Springs Fossil Beds,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{380CCE13-6E50-4B45-B091-965232C1C841},,142174819.4,17,,,,
416,MAPR,Lands - http://landsnet.nps.gov/tractsnet/documents/MAPR/Metadata/mapr_metadata.xml,Manhattan Project National Historical Park,20160316,NM,Mountains,2775864,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2229065,Manhattan Project,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{EFD220CD-BE69-44CD-8AEE-118EBFB6F5F4},,776550.7208,17,,,,
417,WACO,Lands - http://landsnet.nps.gov/tractsnet/documents/WACO/Metadata/waco_metadata.xml,Waco Mammoth National Monument,20160212,TX,Mountains,2775865,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2229068,Waco Mammoth,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{118DA241-2E1E-404C-BD2A-5DA8C8124ED0},,600048.4444,21,,,,
418,CAMO,Lands - http://landsnet.nps.gov/tractsnet/documents/CAMO/Metadata/camo_metadata.xml,Castle Mountains National Monument,20160301,CA,Pacific West,2775863,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2229071,Castle Mountain,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{90739CA3-EF9D-4140-A387-30F936035EC6},,127057532.8,17,,,,
419,STON,Lands - http://landsnet.nps.gov/tractsnet/documents/STON/Metadata/ston_metadata.xml,Stonewall National Monument,20160907,NY,Northeast,2781516,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2235467,Stonewall,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{0D2421B5-4C7A-47B9-AFA2-D4D1B3E3AB90},,32233.24726,60,,,,
420,KAWW,Lands - http://landsnet.nps.gov/tractsnet/documents/KAWW/Metadata/kaww_metadata.xml,Katahdin Woods and Waters National Monument,20180123,ME,Northeast,2783292,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2242149,Katahdin Woods And Waters,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{22298995-0F89-49EF-A91C-0AB0F7285E39},,749774984.9,60,,,,
421,BICR,Lands - http://landsnet.nps.gov/tractsnet/documents/BICR/Metadata/bicr_metadata.xml,Birmingham Civil Rights National Monument,20171024,AL,Southeast,2783289,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2249526,Birmingham Civil Rights,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{3712CF6A-AE2E-4F1D-8F19-50ACB4A8BD39},,5140.576267,37,,,,
422,FRRI,Lands - http://landsnet.nps.gov/tractsnet/documents/FRRI/Metadata/frri_metadata.xml,Freedom Riders National Monument,20200923,AL,Southeast,2783290,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2249525,Freedom Riders,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{8817C019-5A79-4019-8307-A2B004AB2943},,46781.171,37,,,,
423,REER,Lands - http://landsnet.nps.gov/tractsnet/documents/REER/Metadata/reer_metadata.xml,Reconstruction Era National Historical Park,20200514,SC,Southeast,2783288,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2249524,Reconstruction Era,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{0F20207A-75FF-497E-B0EF-2431DC1E3676},,122108.2896,37,,,,
424,STGE,Lands - http://landsnet.nps.gov/tractsnet/documents/STGE/Metadata/stge_metadata.xml,Ste. Genevieve National Historical Park,2.02E+13,MO,Midwest,need,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2283806,Ste. Genevi├¿ve,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{F6907998-5239-46FE-9BD5-62D4EB374F86},,107696.6411,45,,,,
425,CANE,Lands - http://landsnet.nps.gov/tractsnet/documents/CANE/Metadata/cane_metadata.xml,Camp Nelson National Monument,20200923,KY,Southeast,2795910,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2259620,Camp Nelson,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{6386CB7E-9466-4735-9509-EA56C695237E},,3007931.951,37,,,,
426,TULE,Lands - http://landsnet.nps.gov/tractsnet/documents/TULE/Metadata/tule_metadata.xml,Tule Lake National Monument,20190829,CA,Pacific West,2790524,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2266793,Tule Lake,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{4954813A-8D56-4C80-9FEE-4DD996B2CA6D},,273265.4834,17,,,,
427,MEMY,Lands - http://landsnet.nps.gov/tractsnet/documents/MEMY/Metadata/memy_metadata.xml,Medgar and Myrlie Evers Home National Monument,20200921,MS,Southeast,2808903,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2278882,Medgar and Myrlie Evers Home,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{96A411D8-9373-49B1-AEBE-22C3B4A84DBE},,4219.386734,37,,,,
428,MISP,Lands - http://landsnet.nps.gov/tractsnet/documents/MISP/Metadata/misp_metadata.xml,Mill Springs Battlefield National Monument,20200923,KY,Southeast,498296,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2278885,Mill Springs Battlefield,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{6466A928-01D7-4074-B22C-CEB9B0A1DC9C},,9359463.195,37,,,,
429,DDEM,Lands - http://landsnet.nps.gov/tractsnet/documents/DDEM/Metadata/ddem_metadata.xml,Dwight D. Eisenhower Memorial,20200929,DC,National Capital,need GNIS ID,National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2278887,Dwight D. Eisenhower,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{1F765673-2126-4205-A0E2-786581C854F2},,22355.57712,60,,,,
430,AMCH,Unofficial Boundary of Amache National Historic Site.,Amache National Historic Site,2.02E+13,CO,Mountains,,National Historic Site,,Preliminary data. Contact the Land Resources Program for additional information.,,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{1186F738-190A-4C19-9F60-9BE383980C29},,3087971.048,17,,,,
431,BLSC,Unofficial Boundary of Blackwell School National Historic Site.,Blackwell School National Historic Site,2.02E+13,TX,Mountains,,National Historic Site,,Preliminary data. Contact the Land Resources Program for additional information.,,,NPS_WASO_LANDS,2.02E+13,NPS_WASO_LANDS,{CF3B682A-E936-46FC-A25F-89655266E702},,4220.501979,21,,,,
